'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'8/3/2004', 47.740002, 205.0, 28.80020499999955, 9786.70041, 9815.500614999999, -16939.60265030613
'8/4/2004', 47.34, 205.0, 28.80020499999955, 9704.7, 9733.500205, -17021.603060306126
'8/5/2004', 46.25, 205.0, 28.80020499999955, 9481.25, 9510.050205, -17245.053060306127
'8/6/2004', 45.25, 205.0, 28.80020499999955, 9276.25, 9305.050205, -17450.053060306127
'8/9/2004', 45.259998, 205.0, 28.80020499999955, 9278.29959, 9307.099795, -17448.003470306125
'8/10/2004', 46.060001, 205.0, 28.80020499999955, 9442.300205, 9471.10041, -17284.002855306127
'8/11/2004', 45.98, 205.0, 28.80020499999955, 9425.9, 9454.700205, -17300.403060306126
'8/12/2004', 45.25, 205.0, 28.80020499999955, 9276.25, 9305.050205, -17450.053060306127
'8/13/2004', 45.32, 205.0, 28.80020499999955, 9290.6, 9319.400205, -17435.70306030613
'8/16/2004', 45.950001, 205.0, 28.80020499999955, 9419.750205, 9448.55041, -17306.552855306127
'8/17/2004', 46.299999, 205.0, 28.80020499999955, 9491.499795, 9520.3, -17234.803265306127
'8/18/2004', 47.119999, 205.0, 28.80020499999955, 9659.599795, 9688.4, -17066.703265306125
'8/19/2004', 46.82, 205.0, 28.80020499999955, 9598.1, 9626.900205, -17128.20306030613
'8/20/2004', 47.560001, 205.0, 28.80020499999955, 9749.800205, 9778.60041, -16976.502855306127
'8/23/2004', 47.57, 205.0, 28.80020499999955, 9751.85, 9780.650205, -16974.45306030613
'8/24/2004', 47.439999, 205.0, 28.80020499999955, 9725.199795, 9754.0, -17001.103265306127
'8/25/2004', 47.759998, 205.0, 28.80020499999955, 9790.79959, 9819.599795, -16935.503470306125
'8/26/2004', 47.709999, 205.0, 28.80020499999955, 9780.549795, 9809.35, -16945.753265306128
'8/27/2004', 48.0, 205.0, 28.80020499999955, 9840.0, 9868.800205, -16886.303060306127
'8/30/2004', 47.509998, 205.0, 28.80020499999955, 9739.54959, 9768.349795, -16986.753470306125
'8/31/2004', 47.349998, 205.0, 28.80020499999955, 9706.74959, 9735.549794999999, -17019.553470306128
'9/1/2004', 48.040001, 205.0, 28.80020499999955, 9848.200205, 9877.000409999999, -16878.102855306126
'9/2/2004', 48.580002, 205.0, 28.80020499999955, 9958.90041, 9987.700615, -16767.402650306125
'9/3/2004', 48.439999, 205.0, 28.80020499999955, 9930.199795, 9959.0, -16796.103265306127
'9/7/2004', 48.810001, 205.0, 28.80020499999955, 10006.050205, 10034.85041, -16720.252855306127
'9/8/2004', 48.59, 205.0, 28.80020499999955, 9960.95, 9989.750205, -16765.353060306126
'9/9/2004', 49.09, 205.0, 28.80020499999955, 10063.45, 10092.250205, -16662.853060306126
'9/10/2004', 49.43, 205.0, 28.80020499999955, 10133.15, 10161.950205, -16593.153060306126
'9/13/2004', 49.650002, 205.0, 28.80020499999955, 10178.25041, 10207.050615, -16548.052650306126
'9/14/2004', 49.529999, 205.0, 28.80020499999955, 10153.649795, 10182.449999999999, -16572.65326530613
'9/15/2004', 49.220001, 205.0, 28.80020499999955, 10090.100205, 10118.90041, -16636.202855306125
'9/16/2004', 49.700001, 205.0, 28.80020499999955, 10188.500205, 10217.30041, -16537.802855306127
'9/17/2004', 49.77, 205.0, 28.80020499999955, 10202.85, 10231.650205, -16523.45306030613
'9/20/2004', 49.68, 205.0, 28.80020499999955, 10184.4, 10213.200205, -16541.903060306126
'9/21/2004', 50.080002, 205.0, 28.80020499999955, 10266.40041, 10295.200615, -16459.902650306125
'9/22/2004', 49.349998, 205.0, 28.80020499999955, 10116.74959, 10145.549794999999, -16609.553470306128
'9/23/2004', 49.34, 205.0, 28.80020499999955, 10114.7, 10143.500205, -16611.603060306126
'9/24/2004', 49.330002, 205.0, 28.80020499999955, 10112.65041, 10141.450615, -16613.652650306125
'9/27/2004', 48.830002, 205.0, 28.80020499999955, 10010.15041, 10038.950615, -16716.152650306125
'9/28/2004', 49.16, 205.0, 28.80020499999955, 10077.8, 10106.600204999999, -16648.503060306128
'9/29/2004', 49.490002, 205.0, 28.80020499999955, 10145.45041, 10174.250614999999, -16580.85265030613
'9/30/2004', 49.689999, 205.0, 28.80020499999955, 10186.449795, 10215.25, -16539.853265306127
'10/1/2004', 50.75, 205.0, 28.80020499999955, 10403.75, 10432.550205, -16322.553060306127
'10/4/2004', 51.130001, 205.0, 28.80020499999955, 10481.650205, 10510.45041, -16244.652855306127
'10/5/2004', 50.880001, 205.0, 28.80020499999955, 10430.400205, 10459.20041, -16295.902855306127
'10/6/2004', 51.009998, 205.0, 28.80020499999955, 10457.04959, 10485.849795, -16269.253470306126
'10/7/2004', 50.75, 205.0, 28.80020499999955, 10403.75, 10432.550205, -16322.553060306127
